Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
ABP0016-028-005, ,GL,50.21,1.11,16.12,,,,,9.52,,,8.48,12.18,,2.19,0.14,0.13,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-005, ,WR,49.17,1.03,15.13,,,10.28,,,,0.16,10.03,11.59,,2.03,0.08,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-005, ,WR,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-005, ,GL,50.21,1.11,16.12,,,,,9.52,,,8.48,12.18,,2.19,0.14,0.13,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-006, ,GL,50.02,0.9,15.82,,,,,8.97,,,9.57,12.64,,1.92,0.09,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-006, ,WR,49.65,0.89,15.25,,,10.09,,,,0.16,10.09,12.39,,1.93,0.03,0.08,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-006, ,WR,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-006, ,GL,50.02,0.9,15.82,,,,,8.97,,,9.57,12.64,,1.92,0.09,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-007, ,GL,50.57,1.12,16.23,,,,,9.19,,,8.46,12.12,,2.16,0.14,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-007, ,WR,50.08,1.05,15.21,,,10.34,,,,0.16,9.42,11.77,,2.16,0.11,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-007, ,WR,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-007, ,GL,50.57,1.12,16.23,,,,,9.19,,,8.46,12.12,,2.16,0.14,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-008, ,GL,49.71,0.92,15.66,,,,,8.78,,,9.28,12.67,,2,0.08,0.13,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-008, ,WR,50.16,0.89,15.21,,,9.8,,,,0.16,10.01,12.43,,1.97,0.03,0.06,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-008, ,WR,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-008, ,GL,49.71,0.92,15.66,,,,,8.78,,,9.28,12.67,,2,0.08,0.13,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-009, ,GL,50.45,0.92,15.93,,,,,9.19,,,9.44,12.72,,1.94,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-009, ,WR,49.09,0.88,15.14,,,9.58,,,,0.16,9.65,12.55,,2.02,0.04,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-009, ,WR,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-009, ,GL,50.45,0.92,15.93,,,,,9.19,,,9.44,12.72,,1.94,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-010, ,WR,49.53,1.03,15.01,,,10.74,,,,0.16,9.92,11.59,,2.21,0.09,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-010, ,WR,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-011, ,GL,50.09,0.91,15.54,,,,,8.64,,,9.27,12.71,,1.98,0.09,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-011, ,WR,49.68,0.89,15.21,,,9.83,,,,0.16,10.09,12.39,,1.93,0.02,0.06,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-011, ,WR,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-011, ,GL,50.09,0.91,15.54,,,,,8.64,,,9.27,12.71,,1.98,0.09,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-012, ,GL,49.92,0.92,15.66,,,,,8.7,,,9.33,12.63,,1.96,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-012, ,WR,49.61,0.89,15.33,,,9.97,,,,0.16,9.97,12.42,,1.98,0.06,0.08,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-012, ,WR,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-012, ,GL,49.92,0.92,15.66,,,,,8.7,,,9.33,12.63,,1.96,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-014, ,WR,49.7,0.89,15.14,,,9.74,,,,0.16,10.12,12.4,,2.04,0.13,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-014, ,WR,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-015, ,WR,48.74,0.88,14.93,,,10.26,,,,0.16,10.01,12.13,,1.84,0.05,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-015, ,WR,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-016, ,GL,51.03,1.08,15.89,,,,,9.33,,,8.26,12.2,,2.13,0.15,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-016, ,WR,49.63,1.06,15.15,,,10.25,,,,0.16,9.58,11.71,,2.1,0.08,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-016, ,WR,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-016, ,GL,51.03,1.08,15.89,,,,,9.33,,,8.26,12.2,,2.13,0.15,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-017, ,WR,49.58,0.87,15.13,,,9.95,,,,0.16,9.83,12.23,,1.89,0.04,0.05,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-017, ,WR,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-019, ,GL,50.32,1.1,16.17,,,,,9.02,,,8.14,12.19,,2.24,0.13,0.19,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-019, ,WR,50.28,1,15.04,,,10.35,,,,0.16,10.1,11.12,,2.13,0.11,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-019, ,WR,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-019, ,GL,50.32,1.1,16.17,,,,,9.02,,,8.14,12.19,,2.24,0.13,0.19,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-024, ,GL,50.22,1.09,15.96,,,,,9.2,,,8.59,12.15,,2.15,0.13,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-024, ,WR,48.81,1.02,14.68,,,10.23,,,,0.16,10.11,11.3,,2.09,0.08,0.08,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-024, ,WR,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-024, ,GL,50.22,1.09,15.96,,,,,9.2,,,8.59,12.15,,2.15,0.13,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-026, ,GL,50.8,1.08,16.13,,,,,9,,,8.31,12.18,,2.2,0.13,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-026, ,WR,50.1,1.02,15.02,,,10.41,,,,0.16,9.95,11.54,,2.12,0.12,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-026, ,WR,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-026, ,GL,50.8,1.08,16.13,,,,,9,,,8.31,12.18,,2.2,0.13,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-028, ,GL,50.93,1.11,16.1,,,,,8.89,,,8.21,12.22,,2.18,0.13,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-028, ,WR,50.42,1.05,15.56,,,10.41,,,,0.16,9.1,11.76,,2.22,0.15,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-028, ,WR,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-028, ,GL,50.93,1.11,16.1,,,,,8.89,,,8.21,12.22,,2.18,0.13,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-030, ,WR,49.52,1.04,14.77,,,10.42,,,,0.16,9.99,11.51,,2.11,0.1,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-030, ,WR,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-032, ,GL,50.01,1.11,15.93,,,,,9.28,,,8.57,12.11,,2.11,0.11,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-032, ,WR,49.3,1.03,14.79,,,10.2,,,,0.16,9.95,11.64,,2.16,0.09,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-032, ,WR,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-032, ,GL,50.01,1.11,15.93,,,,,9.28,,,8.57,12.11,,2.11,0.11,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-034, ,WR,49.47,1.03,14.82,,,10.32,,,,0.16,10.09,11.55,,2.17,0.07,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-034, ,WR,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-039, ,GL,49.71,0.91,15.86,,,,,8.77,,,9.36,12.73,,1.94,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-039, ,WR,49.22,0.88,15.02,,,9.91,,,,0.16,10.04,12.34,,1.96,0.03,0.06,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-039, ,WR,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-039, ,GL,49.71,0.91,15.86,,,,,8.77,,,9.36,12.73,,1.94,0.08,0.14,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-044, ,GL,50.36,0.93,15.9,,,,,8.8,,,9.4,12.72,,1.97,0.09,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-044, ,WR,49.13,0.87,15.19,,,9.89,,,,0.16,9.89,12.33,,1.94,0.03,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-044, ,WR,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-044, ,GL,50.36,0.93,15.9,,,,,8.8,,,9.4,12.72,,1.97,0.09,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-046, ,GL,50.68,0.91,15.73,,,,,8.81,,,9.27,12.7,,1.92,0.1,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-046, ,WR,50,0.88,15.45,,,9.94,,,,0.16,9.84,12.15,,1.95,0.1,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-046, ,WR,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-046, ,GL,50.68,0.91,15.73,,,,,8.81,,,9.27,12.7,,1.92,0.1,0.16,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-048, ,GL,50.93,1.07,15.92,,,,,9.2,,,8.32,12.13,,2.16,0.14,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-048, ,WR,50.48,1.01,14.96,,,10.4,,,,0.16,10.16,11.5,,2.16,0.14,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-048, ,WR,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-048, ,GL,50.93,1.07,15.92,,,,,9.2,,,8.32,12.13,,2.16,0.14,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-050, ,WR,50.07,0.87,15.25,,,10.03,,,,0.16,9.93,12.18,,1.98,0.07,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-050, ,WR,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-052, ,GL,50.3,0.93,15.69,,,,,8.66,,,9.32,12.72,,1.92,0.08,0.15,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-052, ,WR,48.91,0.86,14.95,,,9.82,,,,0.16,9.95,12.13,,1.93,0.03,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-052, ,WR,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-052, ,GL,50.3,0.93,15.69,,,,,8.66,,,9.32,12.72,,1.92,0.08,0.15,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-054, ,WR,49.28,0.91,15.31,,,10.19,,,,0.16,9.96,12.46,,2,0.09,0.08,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-054, ,WR,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-058, ,WR,49.98,1.03,15.03,,,10.28,,,,0.16,9.91,11.58,,2.15,0.1,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-058, ,WR,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-066, ,WR,49.22,0.88,14.91,,,9.83,,,,0,9.87,12.31,,1.97,0.04,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-066, ,WR,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-072, ,WR,49.61,0.86,14.66,,,9.85,,,,0.16,9.94,12.22,,1.93,0.02,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-072, ,WR,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-074, ,GL,50.92,1.1,16.08,,,,,9.03,,,8.21,12.26,,2.21,0.12,0.18,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-074, ,WR,49.2,1.01,14.67,,,10.01,,,,0.16,9.78,11.44,,2.14,0.08,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-074, ,WR,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-074, ,GL,50.92,1.1,16.08,,,,,9.03,,,8.21,12.26,,2.21,0.12,0.18,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-076, ,GL,51.06,1.06,15.93,,,,,9.19,,,8.21,12.27,,2.17,0.14,0.17,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Criteria Set:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tectonic Name:,SPREADING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
