Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
JS20266-058, ,GL,63,1.1,13.1,,,,8.43,,,0.16,1.75,4.34,,3.63,0.96,0.26,,,,,,,,,,,,,,,,,9.148,-104.198,,SPREADING_CENTER,"DACITE, igneous:volcanic:felsic","WANLESS, 2010",EMP,JASON 0266 , 
JS20266-062, ,GL,54.5,1.53,14.2,,,,,9.9,,0.18,5.33,8.9,,3.46,0.41,0.19,,,,,,,,,,,,,,,,,9.14925,-104.188496,-2783,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0266 , 
JS20267-001, ,GL,50.8,2.03,13.7,,,,,12.4,,0.21,6.34,10.2,,3.07,0.16,0.23,,,,,,,,,,,,,,,,,9.058387,-104.199978,-2624,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-002, ,GL,50.9,1.91,14.1,,,,,11.5,,0.2,6.73,10.7,,2.71,0.15,0.24,,,,,,,,,,,,,,,,,9.058322,-104.202654,-2615,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-003, ,GL,50.6,2.13,13.6,,,,,12.5,,0.23,6.45,10.2,,3.05,0.16,0.26,,,,,,,,,,,,,,,,,9.058274,-104.204552,-2603,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-005, ,GL,50.7,1.99,13.7,,,,,12,,0.22,6.39,10.3,,3.06,0.16,0.25,,,,,,,,,,,,,,,,,9.057032,-104.207057,-2605,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-006, ,GL,50.9,1.97,14,,,,,11.9,,0.22,6.91,10.8,,2.84,0.14,0.22,,,,,,,,,,,,,,,,,9.054305,-104.207601,-2605,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-007, ,GL,50.8,1.96,13.9,,,,,11.8,,0.2,6.96,10.9,,2.94,0.14,0.22,,,,,,,,,,,,,,,,,9.052758,-104.207997,-2605,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-008, ,GL,50.7,1.99,13.8,,,,,12,,0.21,6.79,10.8,,2.95,0.14,0.22,,,,,,,,,,,,,,,,,9.049835,-104.20844,-2602,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-009, ,GL,50.8,1.95,13.9,,,,,12,,0.22,6.9,10.8,,2.95,0.14,0.24,,,,,,,,,,,,,,,,,9.047405,-104.208792,-2601,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-010, ,GL,51,1.97,14,,,,,12,,0.21,6.92,10.8,,2.95,0.14,0.23,,,,,,,,,,,,,,,,,9.045435,-104.208968,-2612,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-011, ,GL,50.8,2.2,13.7,,,,,12.7,,0.22,6.44,10.3,,2.95,0.16,0.25,,,,,,,,,,,,,,,,,9.031332,-104.211612,-2638,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-012, ,GL,50.7,2.2,13.6,,,,,12.7,,0.22,6.38,10.4,,3.03,0.16,0.25,,,,,,,,,,,,,,,,,9.026898,-104.212536,-2652,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-013, ,GL,50.6,1.85,14.1,,,,,11.3,,0.21,7.11,11.2,,2.82,0.12,0.21,,,,,,,,,,,,,,,,,9.023493,-104.21192,-2661,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-014, ,GL,50.6,1.92,14,,,,,11.6,,0.21,6.96,11.1,,2.86,0.13,0.21,,,,,,,,,,,,,,,,,9.020696,-104.212804,-2672,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-015, ,GL,51,2,13.8,,,,,11.8,,0.21,6.97,10.8,,2.86,0.14,0.21,,,,,,,,,,,,,,,,,9.017583,-104.213829,-2656,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-016, ,GL,50.8,1.18,14.8,,,,,9.6,,0.19,8.72,12.5,,2.06,0.07,0.13,,,,,,,,,,,,,,,,,9.044666,-104.26599,-2633,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-017, ,GL,51.1,2.12,13.5,,,,,12.2,,0.22,6.74,10.7,,2.98,0.11,0.23,,,,,,,,,,,,,,,,,9.043849,-104.262916,-2619,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-018, ,GL,51.1,1.71,14.3,,,,,10.6,,0.18,7.7,11.2,,2.7,0.1,0.17,,,,,,,,,,,,,,,,,9.039405,-104.261119,-2625,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-019, ,GL,51,1.83,14,,,,,11.1,,0.2,7.4,10.9,,2.78,0.1,0.2,,,,,,,,,,,,,,,,,9.038145,-104.261137,-2623,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-020, ,GL,50.8,2.16,13.5,,,,,12.4,,0.22,6.66,10.5,,2.93,0.12,0.23,,,,,,,,,,,,,,,,,9.036005,-104.261243,-2630,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-021, ,GL,51.2,1.72,14.3,,,,,10.6,,0.2,7.77,11.1,,2.74,0.1,0.18,,,,,,,,,,,,,,,,,9.032209,-104.261467,-2617,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-022, ,GL,51,1.8,14.2,,,,,10.9,,0.2,7.52,10.9,,2.84,0.11,0.21,,,,,,,,,,,,,,,,,9.031144,-104.261271,-2624,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-023, ,GL,56,2.04,13,,,,,12,,0.21,2.84,6.6,,3.7,0.67,0.73,,,,,,,,,,,,,,,,,9.02889,-104.260145,-2624,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-024, ,GL,50.7,1.81,14,,,,,10.8,,0.21,7.64,10.9,,3,0.12,0.21,,,,,,,,,,,,,,,,,9.027257,-104.259186,-2628,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-025, ,GL,50.9,2.06,13.5,,,,,12.4,,0.23,7.29,10.8,,2.59,0.15,0.24,,,,,,,,,,,,,,,,,9.026456,-104.258929,-2627,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-026, ,GL,50.7,1.86,13.7,,,,,11.6,,0.22,7.21,10.8,,2.87,0.16,0.22,,,,,,,,,,,,,,,,,9.025783,-104.258494,-2621,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-027, ,GL,50.7,1.87,13.4,,,,,11.4,,0.22,7.12,10.6,,2.82,0.17,0.25,,,,,,,,,,,,,,,,,9.024921,-104.258588,-2622,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-029, ,GL,51.7,1.61,13.6,,,,,11.2,,0.21,7,10.5,,2.8,0.22,0.19,,,,,,,,,,,,,,,,,9.021426,-104.259632,-2622,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-030, ,GL,52.3,1.92,13.3,,,,,12.1,,0.23,5.43,9.1,,3.25,0.37,0.48,,,,,,,,,,,,,,,,,9.019739,-104.260018,-2617,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-032, ,GL,50.6,1.75,14,,,,,10.6,,0.2,7.76,10.9,,2.99,0.12,0.2,,,,,,,,,,,,,,,,,9.017822,-104.260623,-2631,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-033, ,GL,50.7,1.78,14,,,,,10.7,,0.2,7.71,10.9,,2.99,0.12,0.21,,,,,,,,,,,,,,,,,9.016973,-104.261036,-2629,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-034, ,GL,50.7,1.8,14,,,,,10.7,,0.21,7.73,10.9,,2.98,0.12,0.18,,,,,,,,,,,,,,,,,9.016609,-104.2617,-2629,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-035, ,GL,50.5,2.1,13.7,,,,,12,,0.23,6.88,10.8,,3.19,0.14,0.22,,,,,,,,,,,,,,,,,9.016906,-104.263953,-2611,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-037, ,GL,50.8,1.88,13.8,,,,,11.6,,0.21,7.26,11,,2.9,0.14,0.21,,,,,,,,,,,,,,,,,9.016232,-104.265703,-2633,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-038, ,GL,50.8,1.58,14.3,,,,,10.2,,0.19,7.67,11.8,,2.98,0.08,0.14,,,,,,,,,,,,,,,,,9.013855,-104.262985,-2611,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-039, ,GL,50.8,1.78,14,,,,,10.8,,0.2,7.75,11.1,,3,0.12,0.2,,,,,,,,,,,,,,,,,9.013099,-104.262169,-2630,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-040, ,GL,50.9,1.76,14.2,,,,,10.8,,0.21,7.82,10.9,,3,0.12,0.21,,,,,,,,,,,,,,,,,9.012937,-104.260837,-2625,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-041, ,GL,52.4,3.06,12.7,,,,,14.1,,0.24,4.21,7.8,,3.77,0.64,0.46,,,,,,,,,,,,,,,,,9.012751,-104.258144,-2613,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-042, ,GL,50.7,1.76,14.1,,,,,10.7,,0.2,7.81,11,,3.02,0.12,0.2,,,,,,,,,,,,,,,,,9.010996,-104.260552,-2631,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-043, ,GL,50.7,1.76,14.2,,,,,10.8,,0.2,7.77,11,,3.03,0.12,0.17,,,,,,,,,,,,,,,,,9.01054,-104.260843,-2632,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-044, ,GL,50.9,1.76,14.1,,,,,10.9,,0.21,7.54,11.1,,2.99,0.12,0.19,,,,,,,,,,,,,,,,,9.009922,-104.260648,-2632,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-045, ,GL,50.8,1.76,13.9,,,,,10.8,,0.2,7.71,11,,2.95,0.12,0.19,,,,,,,,,,,,,,,,,9.009286,-104.260545,-2629,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-046, ,GL,50.8,1.78,14,,,,,10.9,,0.2,7.63,11,,2.98,0.12,0.21,,,,,,,,,,,,,,,,,9.006415,-104.260406,-2620,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-047, ,GL,50.3,1.83,14.1,,,,,10.2,,0.2,7.28,11.4,,2.89,0.32,0.27,,,,,,,,,,,,,,,,,9.002045,-104.260452,-2017,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-048, ,GL,49.9,1.65,14.4,,,,,10.7,,0.21,8.01,11.7,,2.62,0.09,0.21,,,,,,,,,,,,,,,,,9.001097,-104.260388,-2617,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-050, ,GL,49.8,1.58,14.8,,,,,10.6,,0.2,8.31,11.7,,2.63,0.09,0.17,,,,,,,,,,,,,,,,,8.997455,-104.259463,-2606,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-051, ,GL,50.6,1.8,14.1,,,,,10.9,,0.2,7.55,11.1,,2.96,0.12,0.21,,,,,,,,,,,,,,,,,8.994947,-104.259726,-2623,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-052, ,GL,50.2,1.95,13.7,,,,,11.6,,0.21,7.08,11,,3.12,0.12,0.22,,,,,,,,,,,,,,,,,8.989553,-104.260211,-2625,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-053, ,GL,50.7,1.57,14.3,,,,,10.2,,0.2,7.84,11.8,,2.73,0.11,0.17,,,,,,,,,,,,,,,,,8.985296,-104.260923,-2617,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-054, ,GL,50,1.71,14.2,,,,,10.7,,0.2,7.65,11.5,,2.91,0.11,0.18,,,,,,,,,,,,,,,,,8.985207,-104.262575,-2606,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-055, ,GL,50.3,1.54,14.5,,,,,10,,0.2,7.98,11.8,,2.71,0.11,0.17,,,,,,,,,,,,,,,,,8.983989,-104.261276,-2633,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-056, ,GL,50.2,2.22,13,,,,,13.1,,0.24,6.42,10.1,,3.09,0.15,0.26,,,,,,,,,,,,,,,,,8.982279,-104.25951,-2614,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-057, ,GL,49.8,1.36,14.9,,,,,9.3,,0.18,8.35,12.4,,2.55,0.14,0.16,,,,,,,,,,,,,,,,,8.982171,-104.257507,-2618,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-058, ,GL,50,1.82,14.3,,,,,10.2,,0.21,7.22,11.5,,2.88,0.32,0.27,,,,,,,,,,,,,,,,,8.982035,-104.256983,-2602,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-059, ,GL,49.7,2,14.3,,,,,10.6,,0.2,6.99,11.2,,3.1,0.36,0.26,,,,,,,,,,,,,,,,,8.981844,-104.257144,-2601,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-060, ,GL,50.1,2.12,13.1,,,,,12.5,,0.23,6.73,10.4,,2.97,0.14,0.24,,,,,,,,,,,,,,,,,8.978947,-104.260161,-2616,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-061, ,GL,49.5,1.56,14.8,,,,,10.5,,0.2,8.17,11.6,,2.62,0.09,0.18,,,,,,,,,,,,,,,,,8.97542,-104.258375,-2620,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-062, ,GL,50.7,1.35,14.6,,,,,9.4,,0.18,8.34,12,,2.46,0.08,0.14,,,,,,,,,,,,,,,,,8.976451,-104.264702,-2586,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-063, ,GL,50.1,1.43,14,,,,,9.9,,0.2,8.1,12.1,,2.41,0.09,0.16,,,,,,,,,,,,,,,,,8.973365,-104.265884,-2585,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-064, ,GL,49.7,2.4,14.7,,,,,10.8,,0.19,6.46,10.2,,3.19,0.59,0.41,,,,,,,,,,,,,,,,,8.965117,-104.26037,-2612,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-065, ,GL,51,1.72,14,,,,,10.9,,0.21,7.5,11.1,,2.66,0.12,0.18,,,,,,,,,,,,,,,,,8.962922,-104.258829,-2620,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-066, ,GL,49.9,2.11,13.3,,,,,12.3,,0.22,6.76,10.2,,2.87,0.13,0.23,,,,,,,,,,,,,,,,,9.961693,-104.257825,-2620,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-067, ,GL,50.7,2.05,13.4,,,,,12,,0.23,6.87,10.3,,2.91,0.12,0.21,,,,,,,,,,,,,,,,,8.95996,-104.257354,-2617,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-068, ,GL,50.7,2.02,13.6,,,,,11.9,,0.21,6.95,10.3,,2.86,0.12,0.22,,,,,,,,,,,,,,,,,8.958654,-104.257428,-2623,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20267-069, ,GL,50.8,2.04,13.5,,,,,12,,0.21,6.97,10.3,,2.88,0.12,0.21,,,,,,,,,,,,,,,,,8.957741,-104.257427,-2627,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","WANLESS, 2012",EMP,JASON 0267 , 
JS20268-001, ,GL,50.09,1.4,15.01,,,,9.77,,,0.19,8.25,12.12,,2.6,0.09,0.1,,,,,,,,,,,,,,,,,9.841517,-104.299617,-2519,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-001, ,GL,50.09,1.4,15.01,,,,9.77,,,0.19,8.25,12.12,,2.6,0.09,0.1,,,,,,,,,,,,,,,,,9.8415,-104.2996,-2519,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-001, ,GL,,,,,,,,,,,,,,,,,,,0.168,,,,,,,,,,1165.3,,,,9.841517,-104.299617,-2519,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-001, ,GL,,,,,,,,,,,,,,,,,,,0.168,,,,,,,,,,1165.3,,,,9.8415,-104.2996,-2519,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-002, ,GL,50.11,1.39,14.99,,,,9.74,,,0.19,8.24,12.09,,2.6,0.09,0.13,,,,,,,,,,,,,,,,,9.8431,-104.298217,-2512,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-002, ,GL,50.11,1.39,14.99,,,,9.74,,,0.19,8.24,12.09,,2.6,0.09,0.13,,,,,,,,,,,,,,,,,9.8431,-104.2982,-2512,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-002, ,GL,,,,,,,,,,,,,,,,,,,0.189,,,,,,,,,,1174,,,,9.8431,-104.298217,-2512,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-002, ,GL,,,,,,,,,,,,,,,,,,,0.189,,,,,,,,,,1174,,,,9.8431,-104.2982,-2512,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-003, ,GL,50.11,1.41,14.96,,,,9.79,,,0.2,8.16,12,,2.64,0.1,0.12,,,,,,,,,,,,,,,,,9.844033,-104.2969,-2511,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-003, ,GL,50.11,1.41,14.96,,,,9.79,,,0.2,8.16,12,,2.64,0.1,0.12,,,,,,,,,,,,,,,,,9.844,-104.2969,-2511,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-003, ,GL,,,,,,,,,,,,,,,,,,,0.171,,,,,,,,,,1177.7,,,,9.844033,-104.2969,-2511,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-003, ,GL,,,,,,,,,,,,,,,,,,,0.171,,,,,,,,,,1177.7,,,,9.844,-104.2969,-2511,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-004, ,GL,50.21,1.44,14.89,,,,10.01,,,0.2,8.02,11.81,,2.74,0.09,0.13,,,,,,,,,,,,,,,,,9.845367,-104.295517,-2506,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-004, ,GL,50.21,1.44,14.89,,,,10.01,,,0.2,8.02,11.81,,2.74,0.09,0.13,,,,,,,,,,,,,,,,,9.8454,-104.2955,-2506,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-004, ,GL,,,,,,,,,,,,,,,,,,,0.172,,,,,,,,,,1185.1,,,,9.845367,-104.295517,-2506,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-004, ,GL,,,,,,,,,,,,,,,,,,,0.172,,,,,,,,,,1185.1,,,,9.8454,-104.2955,-2506,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-005, ,GL,50.1,1.46,14.88,,,,9.96,,,0.19,8.04,11.82,,2.72,0.09,0.13,,,,,,,,,,,,,,,,,9.84625,-104.293917,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-005, ,GL,50.1,1.46,14.88,,,,9.96,,,0.19,8.04,11.82,,2.72,0.09,0.13,,,,,,,,,,,,,,,,,9.8463,-104.2939,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-005, ,GL,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,1222,,,,9.84625,-104.293917,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-005, ,GL,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,1222,,,,9.8463,-104.2939,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-006, ,GL,49.97,1.37,15.18,,,,9.66,,,0.17,8.19,12.16,,2.59,0.09,0.13,,,,,,,,,,,,,,,,,9.8331,-104.2873,-2505,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-008, ,GL,49.95,1.39,15.17,,,,9.67,,,0.18,8.26,12.11,,2.59,0.09,0.12,,,,,,,,,,,,,,,,,9.8272,-104.2905,-2500,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-009, ,GL,49.95,1.44,15.07,,,,9.83,,,0.19,8.16,11.94,,2.64,0.09,0.13,,,,,,,,,,,,,,,,,9.849583,-104.293717,-2505,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-009, ,GL,49.95,1.44,15.07,,,,9.83,,,0.19,8.16,11.94,,2.64,0.09,0.13,,,,,,,,,,,,,,,,,9.8496,-104.2937,-2503,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-009, ,GL,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,1166.5,,,,9.849583,-104.293717,-2505,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-009, ,GL,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,1166.5,,,,9.8496,-104.2937,-2503,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-010, ,GL,49.94,1.37,15.16,,,,9.79,,,0.19,8.17,12.06,,2.57,0.1,0.12,,,,,,,,,,,,,,,,,9.8332,-104.2931,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-010, ,GL,49.94,1.37,15.16,,,,9.79,,,0.19,8.17,12.06,,2.57,0.1,0.12,,,,,,,,,,,,,,,,,9.8495,-104.293083,-2503,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-010, ,GL,,,,,,,,,,,,,,,,,,,0.151,,,,,,,,,,1161.4,,,,9.8332,-104.2931,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-010, ,GL,,,,,,,,,,,,,,,,,,,0.151,,,,,,,,,,1161.4,,,,9.8495,-104.293083,-2503,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
JS20268-011, ,GL,50.14,1.44,15.06,,,,9.9,,,0.19,8.06,11.89,,2.64,0.1,0.12,,,,,,,,,,,,,,,,,9.848633,-104.290933,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-011, ,GL,50.14,1.44,15.06,,,,9.9,,,0.19,8.06,11.89,,2.64,0.1,0.12,,,,,,,,,,,,,,,,,9.8495,-104.2909,-2511,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","GOSS, 2010",EMP,JASON 0268 , 
JS20268-011, ,GL,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,1219,,,,9.848633,-104.290933,-2504,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SOULE, 2012",SIMS,JASON 0268 , 
